,ID,azimuth,dis,x,y,z
22455,8,333.26,2.28,-1.0257120239602813,2.0358593365320568,-0.039894933996125516
22456,8,333.62,2.29,-1.0173427246270457,2.0512211442988337,-0.04006991177681028
22457,8,333.98,2.26,-0.9912759944974092,2.0306176640159923,-0.039544978434756
22458,8,334.34,2.21,-0.9568495838068156,1.9917438334646256,-0.03867008953133218
22459,8,334.7,2.25,-0.96140798059994,2.03387430729808,-0.03937000065407124
22460,8,335.06,2.25,-0.9486098781488936,2.039874825112276,-0.03937000065407124
22461,8,335.42,2.24,-0.9316153291987884,2.036702390773818,-0.039195022873386484
22462,8,335.775,2.22,-0.9107731219307174,2.024199442029885,-0.03884506731201697
22463,8,336.135,2.16,-0.8737655424711179,1.975020328907945,-0.03779520062790839
22464,9,332.0,2.36,-1.0703203325657928,2.0129797758547743,0.6098580225723939
22465,9,332.36,2.36,-1.0576513636273142,2.0196650180961617,0.6098580225723939
22466,9,332.72,2.35,-1.0405129258459225,2.0176846353555127,0.6072738784089515
22467,9,333.08,2.35,-1.027814983970554,2.0241825004993403,0.6072738784089515
22468,9,333.44,2.33,-1.006437517075096,2.013318748389247,0.6021055900820668
22469,9,333.8,2.33,-0.9937676793154696,2.0196025990129525,0.6021055900820668
22470,9,334.16,2.32,-0.9768480573381796,2.017112269745605,0.5995214459186244
22471,9,334.52,2.32,-0.9641549684083374,2.0232101306530565,0.5995214459186244
22472,9,334.88,2.31,-0.9473228515658472,2.0204814457634583,0.5969373017551821
22473,9,335.24,2.3,-0.9305632492496708,2.0176214618224653,0.5943531575917397
22474,9,335.6,2.29,-0.9138771447255564,2.014630983355107,0.5917690134282975
22475,9,335.95,2.29,-0.901553490009258,2.020175917933442,0.5917690134282975
22476,9,332.18,2.35,-1.059482661819047,2.0077885660365182,0.6072738784089515
22477,9,332.54,2.35,-1.0468465239255536,2.01440581610239,0.6072738784089515
22478,9,332.9,2.34,-1.029768338926663,2.0123437811274485,0.6046897342455091
22479,9,333.26,2.34,-1.0171041664962552,2.0187742419087016,0.6046897342455091
