,ID,azimuth,dis,x,y,z
24593,1,359.88,2.01,-0.004066364,1.941542966,-0.520090736
24617,2,359.88,2,-0.004081925,1.948972723,-0.448874886
24641,3,359.88,1.98,-0.004070713,1.943619539,-0.377791634
24665,4,359.88,1.96,-0.004054517,1.935886302,-0.306476402
24689,5,359.88,1.97,-0.004095342,1.955379016,-0.239533157
24713,6,359.88,1.96,-0.004089364,1.952524798,-0.170968384
24737,7,359.88,1.95,-0.004078451,1.947313873,-0.102235247
24761,8,359.88,1.96,-0.004104383,1.95969563,-0.034295645
24785,9,359.88,2.09,-0.004228604,2.019006957,0.54008613
24809,10,359.88,2.08,-0.004244854,2.02676529,0.467551537
24833,11,359.88,2.01,-0.004132632,1.97318336,0.382923423
24857,12,359.88,2,-0.004137102,1.975317713,0.313213694
24881,13,359.88,1.99,-0.004136856,1.97520058,0.242209732
24905,14,359.88,1.96,-0.004089387,1.952535537,0.170845703
24929,15,359.88,1.98,-0.004141196,1.977272548,0.103808097
24953,16,359.88,1.98,-0.004146296,1.979707512,0.033778336
24581,1,359.7,2.01,-0.010165871,1.941520611,-0.520090736
24605,2,359.7,1.99,-0.010153749,1.93920553,-0.446630511
24629,3,359.7,1.98,-0.010176744,1.943597159,-0.377791634
24653,4,359.7,1.95,-0.010084537,1.925987154,-0.304912746
24677,5,359.7,1.96,-0.010186345,1.945430833,-0.238317253
24701,6,359.7,1.95,-0.010171212,1.94254057,-0.170096096
24725,7,359.7,1.96,-0.010248375,1.957277561,-0.10275953
24749,8,359.7,1.97,-0.01031327,1.969671397,-0.034470623
24773,9,359.7,2.09,-0.010571471,2.018983709,0.54008613
24797,10,359.7,2.07,-0.010561073,2.016998001,0.465303693
24821,11,359.7,2.01,-0.010331539,1.97316064,0.382923423
24845,12,359.7,2,-0.010342715,1.975294968,0.313213694
24869,13,359.7,1.99,-0.010342101,1.975177837,0.242209732
24893,14,359.7,1.97,-0.010275588,1.962474856,0.171717364
24917,15,359.7,1.97,-0.010300663,1.967263671,0.103283813
24941,16,359.7,1.98,-0.0103657,1.979684716,0.033778336
24592,1,359.52,2.01,-0.016265278,1.941479093,-0.520090736
24616,2,359.52,1.99,-0.016245883,1.939164062,-0.446630511
24640,3,359.52,1.99,-0.01636491,1.953371534,-0.379699673
24664,4,359.52,1.97,-0.016300633,1.945699261,-0.308040057
24688,5,359.52,1.95,-0.016214883,1.935463776,-0.237101348
24712,6,359.52,1.96,-0.016357278,1.952460563,-0.170968384
24736,7,359.52,1.95,-0.016313624,1.947249809,-0.102235247
24760,8,359.52,1.96,-0.016417352,1.959631159,-0.034295645
24784,9,359.52,2.09,-0.016914232,2.018940534,0.54008613
24808,10,359.52,2.08,-0.016979228,2.026698613,0.467551537
24832,11,359.52,2.01,-0.016530345,1.973118446,0.382923423
24856,12,359.52,2,-0.016548226,1.975252728,0.313213694
24880,13,359.52,1.99,-0.016547244,1.975135599,0.242209732
24904,14,359.52,1.96,-0.016357368,1.952471301,0.170845703
24928,15,359.52,1.97,-0.016480943,1.967221602,0.103283813
24952,16,359.52,1.97,-0.016501239,1.969644188,0.033607739
24580,1,359.34,2.02,-0.02247579,1.951077211,-0.522678252
24604,2,359.34,2,-0.022450107,1.948847693,-0.448874886
24628,3,359.34,1.98,-0.022388444,1.943494852,-0.377791634
24652,4,359.34,1.97,-0.022413137,1.945638449,-0.308040057
24676,5,359.34,1.96,-0.022409566,1.945328429,-0.238317253
24700,6,359.34,1.96,-0.022491023,1.95239954,-0.170968384
24724,7,359.34,1.95,-0.022430999,1.947188949,-0.102235247
24748,8,359.34,1.96,-0.022573623,1.959569912,-0.034295645
24772,9,359.34,2.09,-0.023256827,2.018877434,0.54008613
24796,10,359.34,2.08,-0.023346195,2.02663527,0.467551537
24820,11,359.34,2.01,-0.022728988,1.973056777,0.382923423
24844,12,359.34,2,-0.022753573,1.975190993,0.313213694
24868,13,359.34,1.98,-0.022637891,1.965148873,0.240992598
24892,14,359.34,1.96,-0.022491147,1.952410278,0.170845703
24916,15,359.34,1.97,-0.02266106,1.967160118,0.103283813
24940,16,359.34,1.97,-0.022688967,1.969582629,0.033607739
24591,1,359.16,2.01,-0.028463549,1.941338572,-0.520090736
24615,2,359.16,1.99,-0.028429609,1.939023709,-0.446630511
24639,3,359.16,1.98,-0.028493992,1.943414926,-0.377791634
24663,4,359.16,1.96,-0.028380621,1.935682504,-0.306476402
24687,5,359.16,1.95,-0.02837536,1.935323691,-0.237101348
24711,6,359.16,1.95,-0.028478502,1.942358436,-0.170096096
24735,7,359.16,1.95,-0.028548152,1.947108871,-0.102235247
24759,8,359.16,1.97,-0.028876252,1.969486719,-0.034470623
24783,9,359.16,2.09,-0.029599193,2.018794408,0.54008613
24807,10,359.16,2.07,-0.029570081,2.016808886,0.465303693
24831,11,359.16,2.01,-0.028927406,1.972975635,0.382923423
24855,12,359.16,2,-0.028958696,1.975109763,0.313213694
24879,13,359.16,1.98,-0.028811467,1.965068057,0.240992598
24903,14,359.16,1.97,-0.028770748,1.962290853,0.171717364
24927,15,359.16,1.97,-0.028840954,1.967079219,0.103283813
24951,16,359.16,1.98,-0.029023052,1.9794991,0.033778336
24579,1,358.98,2.01,-0.034562294,1.941239571,-0.520090736
24603,2,358.98,2,-0.034694554,1.948668167,-0.448874886
24627,3,358.98,1.99,-0.034774004,1.953130545,-0.379699673
24651,4,358.98,1.96,-0.034461597,1.935583791,-0.306476402
24675,5,358.98,1.95,-0.034455209,1.935224997,-0.237101348
24699,6,358.98,1.95,-0.034580451,1.942259383,-0.170096096
24723,7,358.98,1.95,-0.034665024,1.947009576,-0.102235247
24747,8,358.98,1.96,-0.034885438,1.959389399,-0.034295645
24771,9,358.98,2.09,-0.035941266,2.018691457,0.54008613
24795,10,358.98,2.08,-0.036079375,2.026448578,0.467551537
24819,11,358.98,2.01,-0.035125539,1.972875021,0.382923423
24843,12,358.98,1.99,-0.034987716,1.965133995,0.311647625
24867,13,358.98,1.99,-0.035161448,1.974891926,0.242209732
24891,14,358.98,1.97,-0.034935314,1.962190783,0.171717364
24915,15,358.98,1.97,-0.035020563,1.966978905,0.103283813
24939,16,358.98,1.97,-0.03506369,1.969401193,0.033607739
24590,1,358.8,2.01,-0.040660697,1.941121411,-0.520090736
24614,2,358.8,2,-0.040816295,1.948549555,-0.448874886
24638,3,358.8,1.97,-0.040498609,1.933383404,-0.375883596
24662,4,358.8,1.95,-0.040335385,1.925591149,-0.304912746
24686,5,358.8,1.96,-0.040742588,1.94503083,-0.238317253
24710,6,358.8,1.95,-0.040682058,1.942141161,-0.170096096
24734,7,358.8,1.95,-0.040781554,1.946891065,-0.102235247
24758,8,358.8,1.96,-0.041040859,1.959270134,-0.034295645
24782,9,358.8,2.1,-0.042485295,2.028226805,0.542670274
24806,10,358.8,2.08,-0.042445463,2.026325231,0.467551537
24830,11,358.8,2.01,-0.041323325,1.972754935,0.382923423
24854,12,358.8,2,-0.041368024,1.974888824,0.313213694
24878,13,358.8,1.99,-0.041365571,1.974771717,0.242209732
24902,14,358.8,1.97,-0.041099536,1.962071348,0.171717364
24926,15,358.8,1.97,-0.041199827,1.966859179,0.103283813
24950,16,358.8,1.98,-0.041459957,1.97927767,0.033778336
24578,1,358.62,2.02,-0.04699133,1.95064073,-0.522678252
24602,2,358.62,2.03,-0.047641697,1.977637887,-0.455608009
24626,3,358.62,1.98,-0.04680871,1.943060067,-0.377791634
24650,4,358.62,1.95,-0.046384599,1.92545493,-0.304912746
24674,5,358.62,1.95,-0.046613826,1.93497031,-0.237101348
24698,6,358.62,1.95,-0.046783264,1.94200377,-0.170096096
24722,7,358.62,1.96,-0.047138183,1.956736689,-0.10275953
24746,8,358.62,1.95,-0.046955079,1.949135963,-0.034120667
24770,9,358.62,2.09,-0.048624285,2.018425785,0.54008613
24794,10,358.62,2.08,-0.048811131,2.026181886,0.467551537
24818,11,358.62,2.02,-0.047757125,1.982429386,0.384828514
24842,12,358.62,2,-0.047572106,1.974749117,0.313213694
24866,13,358.62,1.99,-0.047569285,1.974632019,0.242209732
24890,14,358.62,1.97,-0.047263352,1.961932548,0.171717364
24914,15,358.62,1.97,-0.047378683,1.96672004,0.103283813
24938,16,358.62,1.98,-0.047677826,1.979137653,0.033778336
24589,1,358.44,2.02,-0.053119206,1.950483477,-0.522678252
24613,2,358.44,2,-0.053058506,1.948254637,-0.448874886
24637,3,358.44,1.98,-0.052912772,1.942903425,-0.377791634
24661,4,358.44,1.98,-0.053240022,1.954919702,-0.309603712
24685,5,358.44,1.99,-0.053773346,1.974502819,-0.241964966
24709,6,358.44,1.94,-0.052612807,1.931889022,-0.169223809
24733,7,358.44,1.96,-0.053285209,1.956578944,-0.10275953
24757,8,358.44,1.94,-0.052806033,1.938984067,-0.033945689
24781,9,358.44,2.09,-0.054965107,2.018263067,0.54008613
24805,10,358.44,2.08,-0.055176318,2.026018543,0.467551537
24829,11,358.44,2.02,-0.053984864,1.98226957,0.384828514
24853,12,358.44,2,-0.053775718,1.974589921,0.313213694
24877,13,358.44,1.99,-0.053772529,1.974472831,0.242209732
24901,14,358.44,1.96,-0.0531555,1.951816139,0.170845703
24925,15,358.44,1.97,-0.053557073,1.96656149,0.103283813
24949,16,358.44,1.98,-0.053895225,1.978978102,0.033778336
24577,1,358.26,2.01,-0.058953259,1.940651988,-0.520090736
24601,2,358.26,2,-0.059178857,1.948078335,-0.448874886
24625,3,358.26,1.97,-0.05871825,1.932915852,-0.375883596
24649,4,358.26,1.96,-0.058781499,1.93499792,-0.306476402
24673,5,358.26,1.95,-0.058770603,1.934639234,-0.237101348
24697,6,358.26,1.97,-0.059589196,1.96158607,-0.171840672
24721,7,358.26,1.96,-0.05943171,1.956401889,-0.10275953
24745,8,358.26,1.95,-0.059200854,1.948802463,-0.034120667
24769,9,358.26,2.09,-0.061305385,2.01808043,0.54008613
24793,10,358.26,2.08,-0.06154096,2.025835203,0.467551537
24817,11,358.26,2.02,-0.060212071,1.98209019,0.384828514
24841,12,358.26,2,-0.0599788,1.974411235,0.313213694
24865,13,358.26,1.99,-0.059975243,1.974294156,0.242209732
24889,14,358.26,1.96,-0.059287039,1.951639514,0.170845703
24913,15,358.26,1.98,-0.060038156,1.976365173,0.103808097
24937,16,358.26,1.99,-0.060415688,1.988792954,0.033948934
24588,1,358.08,2.01,-0.065049696,1.940457205,-0.520090736
24612,2,358.08,2,-0.065298623,1.947882806,-0.448874886
24636,3,358.08,1.98,-0.06511927,1.942532615,-0.377791634
24660,4,358.08,1.96,-0.064860174,1.934803704,-0.306476402
24684,5,358.08,1.97,-0.065513261,1.954285516,-0.239533157
24708,6,358.08,1.96,-0.065417633,1.951432895,-0.170968384
24732,7,358.08,1.96,-0.065577625,1.956205525,-0.10275953
24756,8,358.08,1.95,-0.065322896,1.948606861,-0.034120667
24780,9,358.08,2.09,-0.067645059,2.017877875,0.54008613
24804,10,358.08,2.07,-0.067578529,2.015893255,0.465303693
24828,11,358.08,2,-0.065780875,1.962268562,0.381018331
24852,12,358.08,2.02,-0.066843102,1.993955194,0.316345831
24876,13,358.08,1.98,-0.065844815,1.964175916,0.240992598
24900,14,358.08,1.95,-0.065084227,1.941487283,0.169974041
24924,15,358.08,1.98,-0.066246784,1.976166805,0.103808097
24948,16,358.08,1.97,-0.065993374,1.968607476,0.033607739
24576,1,357.9,2.02,-0.071499449,1.949896221,-0.522678252
24600,2,357.9,2,-0.071417745,1.947668052,-0.448874886
24624,3,357.9,1.98,-0.071221584,1.942318452,-0.377791634
24648,4,357.9,1.96,-0.070938209,1.934590392,-0.306476402
24672,5,357.9,1.95,-0.07092506,1.934231782,-0.237101348
24696,6,357.9,1.95,-0.071182867,1.941262558,-0.170096096
24720,7,357.9,1.95,-0.071356959,1.946010313,-0.102235247
24744,8,357.9,1.96,-0.071810673,1.958383782,-0.034295645
24768,9,357.9,2.08,-0.073630074,2.008001551,0.537501986
24792,10,357.9,2.06,-0.073554241,2.005933462,0.463055849
24816,11,357.9,1.98,-0.071225737,1.9424317,0.377208148
24840,12,357.9,2.02,-0.073106957,1.993735361,0.316345831
24864,13,357.9,1.98,-0.072015121,1.963959366,0.240992598
24888,14,357.9,1.95,-0.071183258,1.941273234,0.169974041
24912,15,357.9,1.98,-0.072454758,1.975948933,0.103808097
24936,16,357.9,1.98,-0.072543984,1.978382267,0.033778336
24215,1,357.72,2.01,-0.077240584,1.940010185,-0.520090736
24239,2,357.72,2,-0.077536163,1.947434076,-0.448874886
24263,3,357.72,1.99,-0.077713717,1.951893628,-0.379699673
24287,4,357.72,1.96,-0.077015544,1.934357987,-0.306476402
24311,5,357.72,1.95,-0.077001268,1.93399942,-0.237101348
24335,6,357.72,1.96,-0.077677475,1.950983347,-0.170968384
24359,7,357.72,1.96,-0.077867451,1.955754877,-0.10275953
24383,8,357.72,1.96,-0.077962753,1.958148518,-0.034295645
24407,9,357.72,2.07,-0.079553706,1.998107632,0.534917842
24431,10,357.72,2.05,-0.079468044,1.995956115,0.460808005
24455,11,357.72,2.01,-0.078499337,1.9716256,0.382923423
24479,12,357.72,2.01,-0.078977169,1.983627059,0.314779762
24503,13,357.72,1.98,-0.078184715,1.963723432,0.240992598
24527,14,357.72,1.96,-0.077677902,1.950994077,0.170845703
24551,15,357.72,1.96,-0.077867451,1.955754877,0.10275953
24575,16,357.72,1.98,-0.078758887,1.978144601,0.033778336
24203,1,357.54,2.02,-0.083749516,1.949408491,-0.522678252
24227,2,357.54,2,-0.083653814,1.947180879,-0.448874886
24251,3,357.54,1.99,-0.083845379,1.951639852,-0.379699673
24275,4,357.54,1.96,-0.083092119,1.93410649,-0.306476402
24299,5,357.54,1.96,-0.083502751,1.943664626,-0.238317253
24323,6,357.54,1.96,-0.083806277,1.950729689,-0.170968384
24347,7,357.54,1.95,-0.083582613,1.945523554,-0.102235247
24371,8,357.54,1.96,-0.084114063,1.957893928,-0.034295645
24395,9,357.54,2.06,-0.085415903,1.988196408,0.532333698
24419,10,357.54,2.06,-0.086156358,2.005431715,0.463055849
24443,11,357.54,2.02,-0.085114342,1.981177065,0.384828514
24467,12,357.54,2.01,-0.085208517,1.983369156,0.314779762
24491,13,357.54,1.99,-0.084779567,1.973384623,0.242209732
24515,14,357.54,1.97,-0.084234323,1.960693175,0.171717364
24539,15,357.54,1.98,-0.0848685,1.975454686,0.103808097
24563,16,357.54,1.98,-0.084973013,1.977887411,0.033778336
24214,1,357.36,2.02,-0.08987334,1.949135764,-0.522678252
24238,2,357.36,2,-0.089770641,1.946908464,-0.448874886
24262,3,357.36,1.99,-0.089976212,1.951366813,-0.379699673
24286,4,357.36,1.95,-0.088712936,1.923969395,-0.304912746
24310,5,357.36,1.97,-0.090065718,1.953307972,-0.239533157
24334,6,357.36,1.96,-0.089934251,1.950456778,-0.170968384
24358,7,357.36,1.96,-0.090154204,1.95522702,-0.10275953
24382,8,357.36,1.97,-0.090725076,1.967607872,-0.034470623
24406,9,357.36,2.08,-0.092551493,2.007218433,0.537501986
24430,10,357.36,2.08,-0.093353805,2.024618638,0.467551537
24454,11,357.36,2.01,-0.090885795,1.971093459,0.382923423
24478,12,357.36,2,-0.090984104,1.973225551,0.313213694
24502,13,357.36,1.99,-0.090978709,1.973108542,0.242209732
24526,14,357.36,1.97,-0.090393596,1.96041887,0.171717364
24550,15,357.36,1.98,-0.091074145,1.975178316,0.103808097
24574,16,357.36,1.98,-0.0911863,1.9776107,0.033778336
24202,1,357.18,2.02,-0.095996277,1.948843801,-0.522678252
24226,2,357.18,1.99,-0.095407148,1.93688375,-0.446630511
24250,3,357.18,1.98,-0.095623212,1.941270121,-0.377791634
24274,4,357.18,1.97,-0.095728681,1.943411265,-0.308040057
24298,5,357.18,1.96,-0.095713427,1.9431016,-0.238317253
24322,6,357.18,1.96,-0.096061338,1.950164616,-0.170968384
24346,7,357.18,1.96,-0.096296276,1.954934144,-0.10275953
24370,8,357.18,1.96,-0.096414132,1.95732678,-0.034295645
24394,9,357.18,2.09,-0.099332162,2.016566412,0.54008613
24418,10,357.18,2.08,-0.09971386,2.024315367,0.467551537
24442,11,357.18,2.01,-0.097077709,1.970798207,0.382923423
24466,12,357.18,2,-0.097182716,1.972929979,0.313213694
24490,13,357.18,1.99,-0.097176953,1.972812988,0.242209732
24514,14,357.18,1.97,-0.096551978,1.960125216,0.171717364
24538,15,357.18,1.98,-0.097278891,1.974882451,0.103808097
24562,16,357.18,1.98,-0.097398687,1.977314472,0.033778336
24213,1,357,2.02,-0.102118267,1.948532603,-0.522678252
24237,2,357,1.99,-0.101491567,1.936574462,-0.446630511
24261,3,357,1.99,-0.102235155,1.950762961,-0.379699673
24285,4,357,1.97,-0.101833605,1.943100934,-0.308040057
24309,5,357,1.96,-0.101817379,1.942791319,-0.238317253
24333,6,357,1.96,-0.102187477,1.949853208,-0.170968384
24357,7,357,1.95,-0.101914757,1.944649412,-0.102235247
24381,8,357,1.96,-0.10256277,1.957014228,-0.034295645
24405,9,357,2.09,-0.105666891,2.0162444,0.54008613
24429,10,357,2.08,-0.106072932,2.023992118,0.467551537
24453,11,357,2.01,-0.103268665,1.970483503,0.382923423
24477,12,357,2,-0.103380368,1.972614935,0.313213694
24501,13,357,1.99,-0.103374238,1.972497963,0.242209732
24525,14,357,1.97,-0.102709406,1.959812217,0.171717364
24549,15,357,1.97,-0.102960037,1.964594534,0.103283813
24573,16,357,1.98,-0.103610113,1.976998727,0.033778336
24201,1,356.82,2.02,-0.108239248,1.948202174,-0.522678252
24225,2,356.82,2,-0.108115562,1.945975941,-0.448874886
24249,3,356.82,1.99,-0.108363143,1.950432154,-0.379699673
24273,4,356.82,1.96,-0.107389618,1.932909642,-0.306476402
24297,5,356.82,1.97,-0.108470939,1.952372383,-0.239533157
24321,6,356.82,1.98,-0.109417837,1.969415642,-0.172712959
24345,7,356.82,1.95,-0.108023541,1.944319642,-0.102235247
24369,8,356.82,1.96,-0.108710395,1.95668236,-0.034295645
24393,9,356.82,2.1,-0.112536466,2.025547955,0.542670274
24417,10,356.82,2.08,-0.112430957,2.023648893,0.467551537
24441,11,356.82,2.02,-0.110003171,1.97995109,0.384828514
24465,12,356.82,2,-0.109577,1.972280422,0.313213694
24489,13,356.82,2,-0.110121108,1.982073839,0.243426866
24513,14,356.82,1.97,-0.108865821,1.959479875,0.171717364
24537,15,356.82,1.99,-0.110239408,1.984203122,0.10433238
24561,16,356.82,1.99,-0.110375165,1.98664662,0.033948934
24212,1,356.64,2.02,-0.114359162,1.947852517,-0.522678252
24236,2,356.64,2,-0.114228482,1.945626683,-0.448874886
24260,3,356.64,1.98,-0.113914734,1.940282689,-0.377791634
24284,4,356.64,1.96,-0.113461493,1.93256273,-0.306476402
24308,5,356.64,1.96,-0.114022206,1.942113237,-0.238317253
24332,6,356.64,1.96,-0.114436668,1.949172661,-0.170968384
24356,7,356.64,1.96,-0.114716546,1.953939762,-0.10275953
24380,8,356.64,1.96,-0.114856947,1.956331181,-0.034295645
24404,9,356.64,2.1,-0.118899347,2.025184416,0.542670274
24428,10,356.64,2.08,-0.118787872,2.023285695,0.467551537
24452,11,356.64,2.02,-0.116222818,1.979595734,0.384828514
24476,12,356.64,2,-0.115772551,1.971926443,0.313213694
24500,13,356.64,1.99,-0.115765686,1.971809512,0.242209732
24524,14,356.64,1.97,-0.115021161,1.959128194,0.171717364
24548,15,356.64,1.98,-0.115887123,1.973877923,0.103808097
24572,16,356.64,1.98,-0.116029835,1.976308706,0.033778336
24200,1,356.46,2.02,-0.120477946,1.947483635,-0.522678252
24224,2,356.46,1.99,-0.119738574,1.935531932,-0.446630511
24248,3,356.46,1.99,-0.12061585,1.949712793,-0.379699673
24272,4,356.46,1.97,-0.120142106,1.942054891,-0.308040057
24296,5,356.46,1.96,-0.120122962,1.941745442,-0.238317253
24320,6,356.46,1.96,-0.1205596,1.948803529,-0.170968384
24344,7,356.46,1.97,-0.121471057,1.96353692,-0.103283813
24368,8,356.46,1.96,-0.121002366,1.955960694,-0.034295645
24392,9,356.46,2.09,-0.124664573,2.01515898,0.54008613
24416,10,356.46,2.08,-0.125143615,2.022902528,0.467551537
24440,11,356.46,2.01,-0.121835173,1.969422718,0.382923423
24464,12,356.46,2,-0.121966959,1.971553003,0.313213694
24488,13,356.46,2,-0.12257259,1.981342808,0.243426866
24512,14,356.46,1.98,-0.121790469,1.968700107,0.172589026
24536,15,356.46,1.98,-0.122087661,1.973504112,0.103808097
24560,16,356.46,1.98,-0.12223801,1.975934435,0.033778336
24211,1,356.28,2.01,-0.125968832,1.937456446,-0.520090736
24235,2,356.28,2,-0.12645088,1.944870564,-0.448874886
24259,3,356.28,1.99,-0.126740448,1.949324246,-0.379699673
24283,4,356.28,1.96,-0.125601823,1.931811688,-0.306476402
24307,5,356.28,1.96,-0.126222533,1.941358483,-0.238317253
24331,6,356.28,1.97,-0.127327675,1.958356057,-0.171840672
24355,7,356.28,1.96,-0.126991167,1.953180412,-0.10275953
24379,8,356.28,1.96,-0.127146591,1.955570902,-0.034295645
24403,9,356.28,2.1,-0.131621525,2.024397379,0.542670274
24427,10,356.28,2.08,-0.131498123,2.022499395,0.467551537
24451,11,356.28,2.02,-0.128658609,1.978826414,0.384828514
24475,12,356.28,2,-0.128160164,1.971160104,0.313213694
24499,13,356.28,1.99,-0.128152564,1.971043218,0.242209732
24523,14,356.28,1.97,-0.127328375,1.958366828,0.171717364
24547,15,356.28,1.98,-0.128286995,1.973110825,0.103808097
24571,16,356.28,1.98,-0.128444977,1.975540663,0.033778336
24199,1,356.1,2.02,-0.132711888,1.946688213,-0.522678252
24223,2,356.1,2.01,-0.133223038,1.954186029,-0.45111926
24247,3,356.1,1.99,-0.132863795,1.948916461,-0.379699673
24271,4,356.1,1.96,-0.131670158,1.931407566,-0.306476402
24295,5,356.1,1.96,-0.132320857,1.940952364,-0.238317253
24319,6,356.1,1.96,-0.132801833,1.948007568,-0.170968384
24343,7,356.1,1.96,-0.133126627,1.95277182,-0.10275953
24367,8,356.1,1.97,-0.133969609,1.965137125,-0.034470623
24391,9,356.1,2.1,-0.137980697,2.023973888,0.542670274
24415,10,356.1,2.08,-0.137851333,2.022076302,0.467551537
24439,11,356.1,2.02,-0.13487463,1.978412457,0.384828514
24463,12,356.1,2.01,-0.135023864,1.980601489,0.314779762
24487,13,356.1,1.99,-0.134344136,1.970630889,0.242209732
24511,14,356.1,1.97,-0.133480127,1.95795715,0.171717364
24535,15,356.1,1.98,-0.134485062,1.972698063,0.103808097
24559,16,356.1,1.98,-0.134650677,1.975127393,0.033778336
24210,1,355.92,2.02,-0.138826925,1.946261681,-0.522678252
24234,2,355.92,2,-0.138668286,1.944037665,-0.448874886
24258,3,355.92,1.99,-0.138985831,1.94848944,-0.379699673
24282,4,355.92,1.96,-0.137737194,1.930984381,-0.306476402
24306,5,355.92,1.96,-0.138417876,1.940527088,-0.238317253
24330,6,355.92,1.96,-0.138921014,1.947580746,-0.170968384
24354,7,355.92,1.96,-0.139260774,1.952343954,-0.10275953
24378,8,355.92,1.97,-0.140142598,1.96470655,-0.034470623
24402,9,355.92,2.1,-0.144338507,2.023530422,0.542670274
24426,10,355.92,2.09,-0.144896467,2.031352642,0.469799381
24450,11,355.92,2.02,-0.141089321,1.977978973,0.384828514
24474,12,355.92,2,-0.140542717,1.970315946,0.313213694
24498,13,355.92,2,-0.141240586,1.980099608,0.243426866
24522,14,355.92,1.97,-0.139630562,1.957528149,0.171717364
24546,15,355.92,1.98,-0.140681802,1.972265831,0.103808097
24570,16,355.92,1.98,-0.140855048,1.974694629,0.033778336
24198,1,355.74,2.02,-0.144940591,1.945815939,-0.522678252
24222,2,355.74,2,-0.144774966,1.943592433,-0.448874886
24246,3,355.74,1.99,-0.145106495,1.948043188,-0.379699673
24270,4,355.74,1.97,-0.144536559,1.940391844,-0.308040057
24294,5,355.74,1.96,-0.144513529,1.94008266,-0.238317253
24318,6,355.74,1.96,-0.145038824,1.947134703,-0.170968384
24342,7,355.74,1.96,-0.145393546,1.95189682,-0.10275953
24366,8,355.74,1.97,-0.146314204,1.964256585,-0.034470623
24390,9,355.74,2.1,-0.150694893,2.023066984,0.542670274
24414,10,355.74,2.08,-0.150553608,2.021170248,0.467551537
24438,11,355.74,2.02,-0.147302618,1.977525968,0.384828514
24462,12,355.74,2,-0.146731943,1.969864696,0.313213694
24486,13,355.74,2,-0.147460545,1.979646117,0.243426866
24510,14,355.74,1.98,-0.146519617,1.967014242,0.172589026
24534,15,355.74,1.98,-0.146877153,1.971814134,0.103808097
24558,16,355.74,1.99,-0.147800746,1.984213297,0.033948934
24209,1,355.56,2.02,-0.151052827,1.945350994,-0.522678252
24233,2,355.56,2.01,-0.151634618,1.952843659,-0.45111926
24257,3,355.56,1.99,-0.151225727,1.94757771,-0.379699673
24281,4,355.56,1.96,-0.149867128,1.930080843,-0.306476402
24305,5,355.56,1.97,-0.151376162,1.9495151,-0.239533157
24329,6,355.56,1.96,-0.151155202,1.946669442,-0.170968384
24353,7,355.56,1.96,-0.151524883,1.951430421,-0.10275953
24377,8,355.56,1.97,-0.152484366,1.963787232,-0.034470623
24401,9,355.56,2.1,-0.157049791,2.02258358,0.542670274
24425,10,355.56,2.08,-0.156902548,2.020687297,0.467551537
24449,11,355.56,2.02,-0.153514462,1.977053445,0.384828514
24473,12,355.56,2,-0.152919721,1.969394004,0.313213694
24497,13,355.56,2,-0.153679048,1.979173088,0.243426866
24521,14,355.56,1.97,-0.151927237,1.95661219,0.171717364
24545,15,355.56,1.99,-0.153844141,1.981299254,0.10433238
24569,16,355.56,1.98,-0.153259558,1.973770638,0.033778336
24197,1,355.38,2.03,-0.157941609,1.954494902,-0.525265769
24221,2,355.38,2.01,-0.157768899,1.952357648,-0.45111926
24245,3,355.38,1.99,-0.157343467,1.947093011,-0.379699673
24269,4,355.38,1.97,-0.156725467,1.939445398,-0.308040057
24293,5,355.38,1.97,-0.157499987,1.949029918,-0.239533157
24317,6,355.38,1.96,-0.157270088,1.946184968,-0.170968384
24341,7,355.38,1.97,-0.158459085,1.960898562,-0.103283813
24365,8,355.38,1.98,-0.159458368,1.973264481,-0.034645601
24389,9,355.38,2.1,-0.163403139,2.022080213,0.542670274
24413,10,355.38,2.08,-0.16324994,2.020184402,0.467551537
24437,11,355.38,2.02,-0.159724791,1.97656141,0.384828514
24461,12,355.38,2.01,-0.15990152,1.978748394,0.314779762
24485,13,355.38,2,-0.159896036,1.978680525,0.243426866
24509,14,355.38,1.98,-0.158875759,1.966054811,0.172589026
24533,15,355.38,1.99,-0.160067807,1.980806162,0.10433238
24557,16,355.38,1.98,-0.159459575,1.97327942,0.033778336
24208,1,355.2,2.02,-0.163272766,1.944363507,-0.522678252
24232,2,355.2,1.99,-0.162270761,1.932430953,-0.446630511
24256,3,355.2,1.99,-0.163459653,1.946589094,-0.379699673
24280,4,355.2,1.97,-0.162817631,1.93894346,-0.308040057
24304,5,355.2,1.97,-0.163622258,1.9485255,-0.239533157
24328,6,355.2,1.96,-0.163383423,1.945681287,-0.170968384
24352,7,355.2,1.96,-0.16378301,1.950439849,-0.10275953
24376,8,355.2,1.97,-0.164820114,1.962790388,-0.034470623
24400,9,355.2,2.1,-0.169754875,2.021556889,0.542670274
24424,10,355.2,2.08,-0.16959572,2.019661569,0.467551537
24448,11,355.2,2.02,-0.165933543,1.976049866,0.384828514
24472,12,355.2,2.01,-0.166117142,1.978236284,0.314779762
24496,13,355.2,2,-0.166111444,1.978168433,0.243426866
24520,14,355.2,1.98,-0.165051508,1.965545987,0.172589026
24544,15,355.2,1.98,-0.165454265,1.970342296,0.103808097
24568,16,355.2,1.98,-0.165658018,1.972768726,0.033778336
24196,1,355.02,2.02,-0.169380348,1.943840977,-0.522678252
